amount,status,date,fee_id,affiliate_id,created_at
40,Pagado,2023-02-01,1,1275,2023-01-01 00:00:00.000000000
180,Pagado,2023-11-01,1,1275,2023-03-01 00:00:00.000000000
20,Pagado,2023-12-01,1,1275,2023-12-01 00:00:00.000000000
210,Pagado,2024-07-01,1,1275,2024-01-01 00:00:00.000000000
30,Pagado,2024-08-01,1,1275,2024-08-01 00:00:00.000000000
120,Pagado,2024-12-01,1,1275,2024-09-01 00:00:00.000000000
360,Pagado,2025-12-01,1,1275,2025-01-01 00:00:00.000000000
40,Pagado,2004-01-01,1,1277,2003-12-01 00:00:00.000000000
180,Pagado,2004-11-01,1,1277,2004-03-01 00:00:00.000000000
100,Pagado,2005-04-01,1,1277,2004-12-01 00:00:00.000000000
20,Pagado,2003-12-01,1,1278,2003-12-01 00:00:00.000000000
200,Pagado,2004-10-01,1,1278,2004-01-01 00:00:00.000000000
40,Pagado,2004-12-01,1,1278,2004-11-01 00:00:00.000000000
20,Pagado,2003-12-01,1,1280,2003-12-01 00:00:00.000000000
40,Pagado,2004-02-01,1,1280,2004-01-01 00:00:00.000000000
580,Pagado,2006-04-01,1,1282,2003-12-01 00:00:00.000000000
20,Pagado,2004-01-01,1,1285,2004-01-01 00:00:00.000000000
100,Pagado,2004-06-01,1,1286,2004-02-01 00:00:00.000000000
100,Pagado,2004-11-01,1,1286,2004-07-01 00:00:00.000000000
100,Pagado,2005-04-01,1,1286,2004-12-01 00:00:00.000000000
100,Pagado,2006-02-01,1,1286,2005-10-01 00:00:00.000000000
100,Pagado,2006-05-01,1,1286,2006-01-01 00:00:00.000000000
160,Pagado,2004-08-01,1,1288,2004-01-01 00:00:00.000000000
20,Pagado,2004-07-01,1,1289,2004-07-01 00:00:00.000000000
40,Pagado,2004-09-01,1,1289,2004-08-01 00:00:00.000000000
40,Pagado,2004-11-01,1,1289,2004-10-01 00:00:00.000000000
20,Pagado,2004-12-01,1,1289,2004-12-01 00:00:00.000000000
40,Pagado,2005-02-01,1,1289,2005-01-01 00:00:00.000000000
40,Pagado,2005-02-01,1,1289,2005-01-01 00:00:00.000000000
40,Pagado,2005-06-01,1,1289,2005-05-01 00:00:00.000000000
40,Pagado,2005-08-01,1,1289,2005-07-01 00:00:00.000000000
20,Pagado,2005-09-01,1,1289,2005-09-01 00:00:00.000000000
60,Pagado,2005-12-01,1,1289,2005-10-01 00:00:00.000000000
40,Pagado,2006-03-01,1,1289,2006-02-01 00:00:00.000000000
100,Pagado,2006-08-01,1,1289,2006-04-01 00:00:00.000000000
80,Pagado,2006-12-01,1,1289,2006-09-01 00:00:00.000000000
60,Pagado,2007-03-01,1,1289,2007-01-01 00:00:00.000000000
40,Pagado,2007-05-01,1,1289,2007-04-01 00:00:00.000000000
80,Pagado,2007-09-01,1,1289,2007-06-01 00:00:00.000000000
60,Pagado,2007-12-01,1,1289,2007-10-01 00:00:00.000000000
80,Pagado,2008-04-01,1,1289,2008-01-01 00:00:00.000000000
160,Pagado,2008-12-01,1,1289,2008-05-01 00:00:00.000000000
60,Pagado,2009-03-01,1,1289,2009-01-01 00:00:00.000000000
100,Pagado,2009-08-01,1,1289,2009-04-01 00:00:00.000000000
60,Pagado,2009-11-01,1,1289,2009-09-01 00:00:00.000000000
1200,Pagado,2008-12-01,1,1290,2004-01-01 00:00:00.000000000
1000,Pagado,2017-05-01,1,1290,2013-04-01 00:00:00.000000000
560,Pagado,2019-09-01,1,1290,2017-06-01 00:00:00.000000000
60,Pagado,2019-12-01,1,1290,2019-10-01 00:00:00.000000000
40,Pagado,2020-02-01,1,1290,2020-01-01 00:00:00.000000000
200,Pagado,2020-12-01,1,1290,2020-03-01 00:00:00.000000000
180,Pagado,2021-09-01,1,1290,2021-01-01 00:00:00.000000000
60,Pagado,2021-12-01,1,1290,2021-10-01 00:00:00.000000000
240,Pagado,2022-12-01,1,1290,2022-01-01 00:00:00.000000000
360,Pagado,2024-12-01,1,1290,2024-01-01 00:00:00.000000000
360,Pagado,2025-12-01,1,1290,2025-01-01 00:00:00.000000000
100,Pagado,2004-05-01,1,1291,2004-01-01 00:00:00.000000000
160,Pagado,2005-01-01,1,1291,2004-06-01 00:00:00.000000000
180,Pagado,2005-10-01,1,1291,2005-02-01 00:00:00.000000000
20,Pagado,2005-11-01,1,1291,2005-11-01 00:00:00.000000000
300,Pagado,2007-02-01,1,1291,2005-12-01 00:00:00.000000000
260,Pagado,2008-03-01,1,1291,2007-03-01 00:00:00.000000000
20,Pagado,2004-01-01,1,1292,2004-01-01 00:00:00.000000000
200,Pagado,2005-04-01,1,1292,2004-07-01 00:00:00.000000000
40,Pagado,2005-06-01,1,1292,2005-05-01 00:00:00.000000000
20,Pagado,2004-01-01,1,1293,2004-01-01 00:00:00.000000000
20,Pagado,2004-03-01,1,1293,2004-03-01 00:00:00.000000000
20,Pagado,2004-04-01,1,1293,2004-04-01 00:00:00.000000000
20,Pagado,2004-05-01,1,1293,2004-05-01 00:00:00.000000000
20,Pagado,2004-06-01,1,1293,2004-06-01 00:00:00.000000000
700,Pagado,2007-03-01,1,1293,2004-07-01 00:00:00.000000000
200,Pagado,2008-03-01,1,1293,2007-06-01 00:00:00.000000000
1293,Pagado,2009-11-01,1,1293,2008-04-01 00:00:00.000000000
500,Pagado,2011-12-01,1,1293,2009-12-01 00:00:00.000000000
300,Pagado,2013-03-01,1,1293,2012-01-01 00:00:00.000000000
100,Pagado,2013-08-01,1,1293,2013-04-01 00:00:00.000000000
140,Pagado,2014-03-01,1,1293,2013-09-01 00:00:00.000000000
20,Pagado,2004-01-01,1,1294,2004-01-01 00:00:00.000000000
20,Pagado,2004-02-01,1,1294,2004-02-01 00:00:00.000000000
20,Pagado,2004-03-01,1,1294,2004-03-01 00:00:00.000000000
20,Pagado,2004-04-01,1,1295,2004-04-01 00:00:00.000000000
40,Pagado,2004-06-01,1,1295,2004-05-01 00:00:00.000000000
40,Pagado,2004-09-01,1,1295,2004-08-01 00:00:00.000000000
100,Pagado,2004-05-01,1,1296,2004-01-01 00:00:00.000000000
60,Pagado,2004-03-01,1,1297,2004-01-01 00:00:00.000000000
60,Pagado,2004-06-01,1,1297,2004-04-01 00:00:00.000000000
300,Pagado,2005-09-01,1,1297,2004-06-01 00:00:00.000000000
100,Pagado,2006-02-01,1,1297,2005-10-01 00:00:00.000000000
100,Pagado,2006-07-01,1,1297,2006-03-01 00:00:00.000000000
100,Pagado,2006-12-01,1,1297,2006-08-01 00:00:00.000000000
100,Pagado,2007-05-01,1,1297,2007-01-01 00:00:00.000000000
100,Pagado,2007-10-01,1,1297,2007-06-01 00:00:00.000000000
100,Pagado,2008-03-01,1,1297,2007-11-01 00:00:00.000000000
200,Pagado,2009-01-01,1,1297,2008-04-01 00:00:00.000000000
300,Pagado,2010-04-01,1,1297,2009-02-01 00:00:00.000000000
300,Pagado,2011-07-01,1,1297,2010-05-01 00:00:00.000000000
200,Pagado,2012-05-01,1,1297,2011-08-01 00:00:00.000000000
300,Pagado,2012-10-01,1,1297,2011-08-01 00:00:00.000000000
300,Pagado,2014-01-01,1,1297,2012-11-01 00:00:00.000000000
440,Pagado,2015-11-01,1,1297,2014-02-01 00:00:00.000000000
20,Pagado,2015-12-01,1,1297,2015-12-01 00:00:00.000000000
20,Pagado,2016-01-01,1,1297,2016-01-01 00:00:00.000000000
20,Pagado,2016-02-01,1,1297,2016-02-01 00:00:00.000000000
20,Pagado,2016-03-01,1,1297,2016-03-01 00:00:00.000000000
20,Pagado,2016-04-01,1,1297,2016-04-01 00:00:00.000000000
140,Pagado,2016-10-01,1,1297,2016-04-01 00:00:00.000000000
40,Pagado,2016-12-01,1,1297,2016-11-01 00:00:00.000000000
20,Pagado,2017-01-01,1,1297,2017-01-01 00:00:00.000000000
20,Pagado,2017-02-01,1,1297,2017-02-01 00:00:00.000000000
20,Pagado,2017-03-01,1,1297,2017-03-01 00:00:00.000000000
240,Pagado,2017-12-01,1,1297,2017-01-01 00:00:00.000000000
180,Pagado,2018-09-01,1,1297,2018-01-01 00:00:00.000000000
60,Pagado,2018-12-01,1,1297,2018-10-01 00:00:00.000000000
240,Pagado,2019-12-01,1,1297,2019-01-01 00:00:00.000000000
240,Pagado,2020-12-01,1,1297,2020-01-01 00:00:00.000000000
240,Pagado,2021-12-01,1,1297,2021-01-01 00:00:00.000000000
240,Pagado,2022-12-01,1,1297,2022-01-01 00:00:00.000000000
240,Pagado,2023-12-01,1,1297,2023-01-01 00:00:00.000000000
360,Pagado,2024-12-01,1,1297,2024-01-01 00:00:00.000000000
360,Pagado,2025-12-01,1,1297,2025-01-01 00:00:00.000000000
120,Pagado,2004-09-01,1,1299,2004-04-01 00:00:00.000000000
60,Pagado,2004-12-01,1,1299,2004-10-01 00:00:00.000000000
1500,Pagado,2011-03-01,1,1299,2005-01-01 00:00:00.000000000
40,Pagado,2011-05-01,1,1299,2011-04-01 00:00:00.000000000
100,Pagado,2011-10-01,1,1299,2011-06-01 00:00:00.000000000
20,Pagado,2011-11-01,1,1299,2011-11-01 00:00:00.000000000
240,Pagado,2012-11-01,1,1299,2011-12-01 00:00:00.000000000
220,Pagado,2013-10-01,1,1299,2012-12-01 00:00:00.000000000
40,Pagado,2013-12-01,1,1299,2013-11-01 00:00:00.000000000
240,Pagado,2014-12-01,1,1299,2014-01-01 00:00:00.000000000
80,Pagado,2015-04-01,1,1299,2015-01-01 00:00:00.000000000
140,Pagado,2015-11-01,1,1299,2015-05-01 00:00:00.000000000
260,Pagado,2016-12-01,1,1299,2015-12-01 00:00:00.000000000
40,Pagado,2017-02-01,1,1299,2017-01-01 00:00:00.000000000
200,Pagado,2017-12-01,1,1299,2017-03-01 00:00:00.000000000
240,Pagado,2018-12-01,1,1299,2018-01-01 00:00:00.000000000
240,Pagado,2019-12-01,1,1299,2019-01-01 00:00:00.000000000
40,Pagado,2020-02-01,1,1299,2020-01-01 00:00:00.000000000
200,Pagado,2020-12-01,1,1299,2020-03-01 00:00:00.000000000
240,Pagado,2021-12-01,1,1299,2021-01-01 00:00:00.000000000
240,Pagado,2022-12-01,1,1299,2022-01-01 00:00:00.000000000
240,Pagado,2023-12-01,1,1299,2023-01-01 00:00:00.000000000
360,Pagado,2024-12-01,1,1299,2024-01-01 00:00:00.000000000
360,Pagado,2025-12-01,1,1299,2025-01-01 00:00:00.000000000
40,Pagado,2004-04-01,1,1300,2004-03-01 00:00:00.000000000
280,Pagado,2005-10-01,1,1301,2004-09-01 00:00:00.000000000
520,Pagado,2007-12-01,1,1301,2005-11-01 00:00:00.000000000
100,Pagado,2008-05-01,1,1301,2008-01-01 00:00:00.000000000
120,Pagado,2008-11-01,1,1301,2008-06-01 00:00:00.000000000
200,Pagado,2004-10-01,1,1302,2004-01-01 00:00:00.000000000
100,Pagado,2004-05-01,1,1303,2004-01-01 00:00:00.000000000
100,Pagado,2004-10-01,1,1303,2004-06-01 00:00:00.000000000
200,Pagado,2005-08-01,1,1303,2004-11-01 00:00:00.000000000
80,Pagado,2004-05-01,1,1305,2004-02-01 00:00:00.000000000
20,Pagado,2004-06-01,1,1305,2004-06-01 00:00:00.000000000
300,Pagado,2005-09-01,1,1305,2004-07-01 00:00:00.000000000
200,Pagado,2006-07-01,1,1305,2005-10-01 00:00:00.000000000
300,Pagado,2007-10-01,1,1305,2007-08-01 00:00:00.000000000
60,Pagado,2008-01-01,1,1305,2007-11-01 00:00:00.000000000
80,Pagado,2008-05-01,1,1305,2008-02-01 00:00:00.000000000
100,Pagado,2008-10-01,1,1305,2008-06-01 00:00:00.000000000
440,Pagado,2005-10-01,1,1306,2004-01-01 00:00:00.000000000
40,Pagado,2005-12-01,1,1306,2005-11-01 00:00:00.000000000
200,Pagado,2006-08-01,1,1306,2005-11-01 00:00:00.000000000
40,Pagado,2004-03-01,1,1307,2004-02-01 00:00:00.000000000
100,Pagado,2004-08-01,1,1307,2004-04-01 00:00:00.000000000
60,Pagado,2004-11-01,1,1307,2004-09-01 00:00:00.000000000
20,Pagado,2004-12-01,1,1307,2004-12-01 00:00:00.000000000
100,Pagado,2004-08-01,1,1309,2004-04-01 00:00:00.000000000
340,Pagado,2006-01-01,1,1309,2004-09-01 00:00:00.000000000
60,Pagado,2006-04-01,1,1309,2006-02-01 00:00:00.000000000
240,Pagado,2005-02-01,1,1311,2004-02-01 00:00:00.000000000
100,Pagado,2005-06-01,1,1311,2005-02-01 00:00:00.000000000
420,Pagado,2007-03-01,1,1311,2005-07-01 00:00:00.000000000
440,Pagado,2009-01-01,1,1311,2007-04-01 00:00:00.000000000
200,Pagado,2005-09-01,1,1312,2004-12-01 00:00:00.000000000
300,Pagado,2006-12-01,1,1312,2005-10-01 00:00:00.000000000
20,Pagado,2007-01-01,1,1312,2007-01-01 00:00:00.000000000
20,Pagado,2007-02-01,1,1312,2007-02-01 00:00:00.000000000
20,Pagado,2007-03-01,1,1312,2007-03-01 00:00:00.000000000
40,Pagado,2007-05-01,1,1312,2007-04-01 00:00:00.000000000
40,Pagado,2007-07-01,1,1312,2007-06-01 00:00:00.000000000
20,Pagado,2007-08-01,1,1312,2007-08-01 00:00:00.000000000
60,Pagado,2007-11-01,1,1312,2007-09-01 00:00:00.000000000
80,Pagado,2008-03-01,1,1312,2007-12-01 00:00:00.000000000
100,Pagado,2008-08-01,1,1312,2008-04-01 00:00:00.000000000
60,Pagado,2008-11-01,1,1312,2008-09-01 00:00:00.000000000
680,Pagado,2011-09-01,1,1312,2008-12-01 00:00:00.000000000
220,Pagado,2012-08-01,1,1312,2011-10-01 00:00:00.000000000
40,Pagado,2004-03-01,1,1315,2004-02-01 00:00:00.000000000
40,Pagado,2004-10-01,1,1315,2004-09-01 00:00:00.000000000
40,Pagado,2004-12-01,1,1315,2004-11-01 00:00:00.000000000
20,Pagado,2005-01-01,1,1315,2005-01-01 00:00:00.000000000
240,Pagado,2006-01-01,1,1315,2005-02-01 00:00:00.000000000
200,Pagado,2006-11-01,1,1315,2006-02-01 00:00:00.000000000
1000,Pagado,2011-01-01,1,1315,2006-12-01 00:00:00.000000000
20,Pagado,2004-04-01,1,1316,2004-04-01 00:00:00.000000000
100,Pagado,2004-09-01,1,1316,2004-05-01 00:00:00.000000000
100,Pagado,2005-02-01,1,1316,2004-10-01 00:00:00.000000000
100,Pagado,2005-07-01,1,1316,2005-03-01 00:00:00.000000000
500,Pagado,2007-08-01,1,1316,2005-08-01 00:00:00.000000000
300,Pagado,2008-11-01,1,1316,2007-09-01 00:00:00.000000000
20,Pagado,2008-12-01,1,1316,2008-12-01 00:00:00.000000000
400,Pagado,2010-12-01,1,1316,2009-05-01 00:00:00.000000000
500,Pagado,2013-01-01,1,1316,2011-01-01 00:00:00.000000000
80,Pagado,2014-04-01,1,1316,2014-01-01 00:00:00.000000000
,Pagado,2015-12-01,1,1316,2013-02-01 00:00:00.000000000
240,Pagado,2016-12-01,1,1316,2016-01-01 00:00:00.000000000
240,Pagado,2017-12-01,1,1316,2017-01-01 00:00:00.000000000
240,Pagado,2018-12-01,1,1316,2018-01-01 00:00:00.000000000
980,Pagado,2023-01-01,1,1316,2019-01-01 00:00:00.000000000
100,Pagado,2004-06-01,1,1317,2004-02-01 00:00:00.000000000
20,Pagado,2004-07-01,1,1317,2004-07-01 00:00:00.000000000
20,Pagado,2004-04-01,1,1318,2004-04-01 00:00:00.000000000
60,Pagado,2004-07-01,1,1318,2004-05-01 00:00:00.000000000
60,Pagado,2005-03-01,1,1318,2005-01-01 00:00:00.000000000
80,Pagado,2005-07-01,1,1318,2005-04-01 00:00:00.000000000
140,Pagado,2006-02-01,1,1318,2005-08-01 00:00:00.000000000
120,Pagado,2006-08-01,1,1318,2006-03-01 00:00:00.000000000
80,Pagado,2006-12-01,1,1318,2006-09-01 00:00:00.000000000
120,Pagado,2007-06-01,1,1318,2007-01-01 00:00:00.000000000
100,Pagado,2007-11-01,1,1318,2007-07-01 00:00:00.000000000
20,Pagado,2007-12-01,1,1318,2007-12-01 00:00:00.000000000
60,Pagado,2008-03-01,1,1318,2008-01-01 00:00:00.000000000
180,Pagado,2008-12-01,1,1318,2008-04-01 00:00:00.000000000
240,Pagado,2009-12-01,1,1318,2009-01-01 00:00:00.000000000
20,Pagado,2003-11-01,1,1319,2003-11-01 00:00:00.000000000
20,Pagado,2003-12-01,1,1319,2003-12-01 00:00:00.000000000
200,Pagado,2005-03-01,1,1319,2004-06-01 00:00:00.000000000
60,Pagado,2005-06-01,1,1319,2005-04-01 00:00:00.000000000
100,Pagado,2005-11-01,1,1319,2005-07-01 00:00:00.000000000
100,Pagado,2006-04-01,1,1319,2005-12-01 00:00:00.000000000
100,Pagado,2006-09-01,1,1319,2006-05-01 00:00:00.000000000
40,Pagado,2006-11-01,1,1319,2006-10-01 00:00:00.000000000
200,Pagado,2007-09-01,1,1319,2006-12-01 00:00:00.000000000
140,Pagado,2008-04-01,1,1319,2007-10-01 00:00:00.000000000
20,Pagado,2008-05-01,1,1319,2008-05-01 00:00:00.000000000
100,Pagado,2008-10-01,1,1319,2008-06-01 00:00:00.000000000
400,Pagado,2010-06-01,1,1319,2008-11-01 00:00:00.000000000
200,Pagado,2011-04-01,1,1319,2010-07-01 00:00:00.000000000
400,Pagado,2012-12-01,1,1319,2011-05-01 00:00:00.000000000
100,Pagado,2013-05-01,1,1319,2013-01-01 00:00:00.000000000
200,Pagado,2014-03-01,1,1319,2013-06-01 00:00:00.000000000
200,Pagado,2015-01-01,1,1319,2014-04-01 00:00:00.000000000
300,Pagado,2016-04-01,1,1319,2015-02-01 00:00:00.000000000
100,Pagado,2016-09-01,1,1319,2016-05-01 00:00:00.000000000
100,Pagado,2017-02-01,1,1319,2016-10-01 00:00:00.000000000
100,Pagado,2017-07-01,1,1319,2017-03-01 00:00:00.000000000
600,Pagado,2020-01-01,1,1319,2017-08-01 00:00:00.000000000
100,Pagado,2020-06-01,1,1319,2020-02-01 00:00:00.000000000
60,Pagado,2020-09-01,1,1319,2020-07-01 00:00:00.000000000
100,Pagado,2021-02-01,1,1319,2020-10-01 00:00:00.000000000
200,Pagado,2021-12-01,1,1319,2021-03-01 00:00:00.000000000
100,Pagado,2022-05-01,1,1319,2022-01-01 00:00:00.000000000
100,Pagado,2022-10-01,1,1319,2022-06-01 00:00:00.000000000
520,Pagado,2024-08-01,1,1319,2022-11-01 00:00:00.000000000
120,Pagado,2024-12-01,1,1319,2024-09-01 00:00:00.000000000
90,Pagado,2025-03-01,1,1319,2025-01-01 00:00:00.000000000
90,Pagado,2025-06-01,1,1319,2025-04-01 00:00:00.000000000
120,Pagado,2025-10-01,1,1319,2025-07-01 00:00:00.000000000
60,Pagado,2025-12-01,1,1319,2025-11-01 00:00:00.000000000
120,Pagado,2004-07-01,1,1321,2004-02-01 00:00:00.000000000
380,Pagado,2006-02-01,1,1321,2004-08-01 00:00:00.000000000
220,Pagado,2007-12-01,1,1321,2006-03-01 00:00:00.000000000
2620,Pagado,2015-01-01,1,1323,2004-03-01 00:00:00.000000000
480,Pagado,2017-01-01,1,1323,2015-02-01 00:00:00.000000000
120,Pagado,2005-01-01,1,1324,2004-08-01 00:00:00.000000000
520,Pagado,2007-03-01,1,1324,2005-02-01 00:00:00.000000000
20,Pagado,2007-04-01,1,1324,2007-04-01 00:00:00.000000000
100,Pagado,2007-09-01,1,1324,2007-05-01 00:00:00.000000000
20,Pagado,2007-10-01,1,1324,2007-10-01 00:00:00.000000000
300,Pagado,2009-01-01,1,1324,2007-11-01 00:00:00.000000000
140,Pagado,2005-01-01,1,1326,2004-07-01 00:00:00.000000000
400,Pagado,2006-02-01,1,1326,2004-07-01 00:00:00.000000000
440,Pagado,2007-12-01,1,1326,2006-03-01 00:00:00.000000000
720,Pagado,2010-12-01,1,1326,2004-01-01 00:00:00.000000000
220,Pagado,2011-11-01,1,1326,2011-01-01 00:00:00.000000000
240,Pagado,2012-11-01,1,1326,2011-12-01 00:00:00.000000000
260,Pagado,2013-12-01,1,1326,2012-12-01 00:00:00.000000000
240,Pagado,2014-12-01,1,1326,2014-01-01 00:00:00.000000000
200,Pagado,2004-12-01,1,1327,2004-03-01 00:00:00.000000000
40,Pagado,2005-02-01,1,1327,2005-01-01 00:00:00.000000000
640,Pagado,2007-10-01,1,1327,2005-03-01 00:00:00.000000000
40,Pagado,2007-12-01,1,1327,2007-11-01 00:00:00.000000000
240,Pagado,2008-12-01,1,1327,2008-01-01 00:00:00.000000000
300,Pagado,2010-03-01,1,1327,2009-01-01 00:00:00.000000000
500,Pagado,2012-04-01,1,1327,2010-04-01 00:00:00.000000000
180,Pagado,2005-02-01,1,1328,2004-06-01 00:00:00.000000000
60,Pagado,2007-03-01,1,1328,2007-01-01 00:00:00.000000000
180,Pagado,2004-12-01,1,1331,2004-04-01 00:00:00.000000000
20,Pagado,2005-01-01,1,1331,2005-01-01 00:00:00.000000000
20,Pagado,2004-05-01,1,1333,2004-05-01 00:00:00.000000000
20,Pagado,2004-04-01,1,1337,2004-04-01 00:00:00.000000000
40,Pagado,2004-06-01,1,1337,2004-05-01 00:00:00.000000000
20,Pagado,2004-07-01,1,1337,2004-07-01 00:00:00.000000000
40,Pagado,2004-09-01,1,1337,2004-08-01 00:00:00.000000000
20,Pagado,2005-02-01,1,1337,2005-02-01 00:00:00.000000000
300,Pagado,2006-05-01,1,1337,2005-03-01 00:00:00.000000000
80,Pagado,2007-01-01,1,1337,2004-10-01 00:00:00.000000000
3140,Pagado,2019-07-01,1,1337,2006-06-01 00:00:00.000000000
100,Pagado,2005-06-01,1,1338,2005-02-01 00:00:00.000000000
100,Pagado,2005-11-01,1,1338,2005-07-01 00:00:00.000000000
200,Pagado,2006-09-01,1,1338,2005-12-01 00:00:00.000000000
140,Pagado,2007-04-01,1,1338,2006-10-01 00:00:00.000000000
400,Pagado,2008-12-01,1,1338,2007-05-01 00:00:00.000000000
100,Pagado,2009-05-01,1,1338,2009-01-01 00:00:00.000000000
400,Pagado,2011-01-01,1,1338,2009-06-01 00:00:00.000000000
1500,Pagado,2017-04-01,1,1338,2021-11-02 00:00:00.000000000
660,Pagado,2020-01-01,1,1338,2017-05-01 00:00:00.000000000
100,Pagado,2020-06-01,1,1338,2020-02-01 00:00:00.000000000
60,Pagado,2004-06-01,1,1340,2004-04-01 00:00:00.000000000
2415,Pagado,2024-05-01,1,1340,2004-07-01 00:00:00.000000000
210,Pagado,2024-12-01,1,1340,2024-06-01 00:00:00.000000000
300,Pagado,2025-10-01,1,1340,2025-01-01 00:00:00.000000000
60,Pagado,2025-12-01,1,1340,2025-11-01 00:00:00.000000000
200,Pagado,2005-04-01,1,1342,2004-07-01 00:00:00.000000000
500,Pagado,2007-05-01,1,1342,2005-05-01 00:00:00.000000000
200,Pagado,2008-03-01,1,1342,2007-06-01 00:00:00.000000000
80,Pagado,2004-07-01,1,1343,2004-04-01 00:00:00.000000000
60,Pagado,2004-10-01,1,1343,2004-08-01 00:00:00.000000000
40,Pagado,2005-02-01,1,1343,2005-01-01 00:00:00.000000000
40,Pagado,2005-04-01,1,1343,2005-03-01 00:00:00.000000000
60,Pagado,2005-07-01,1,1343,2005-05-01 00:00:00.000000000
60,Pagado,2005-10-01,1,1343,2005-08-01 00:00:00.000000000
100,Pagado,2006-03-01,1,1343,2006-03-01 00:00:00.000000000
60,Pagado,2006-06-01,1,1343,2006-04-01 00:00:00.000000000
40,Pagado,2006-08-01,1,1343,2006-07-01 00:00:00.000000000
40,Pagado,2006-10-01,1,1343,2006-09-01 00:00:00.000000000
40,Pagado,2006-12-01,1,1343,2006-11-01 00:00:00.000000000
80,Pagado,2007-04-01,1,1343,2007-01-01 00:00:00.000000000
100,Pagado,2007-09-01,1,1343,2007-05-01 00:00:00.000000000
80,Pagado,2008-01-01,1,1343,2007-10-01 00:00:00.000000000
20,Pagado,2008-02-01,1,1343,2008-02-01 00:00:00.000000000
60,Pagado,2008-05-01,1,1343,2008-03-01 00:00:00.000000000
20,Pagado,2008-06-01,1,1343,2008-06-01 00:00:00.000000000
20,Pagado,2008-07-01,1,1343,2008-07-01 00:00:00.000000000
40,Pagado,2008-09-01,1,1343,2008-08-01 00:00:00.000000000
40,Pagado,2008-11-01,1,1343,2008-10-01 00:00:00.000000000
100,Pagado,2009-04-01,1,1343,2008-12-01 00:00:00.000000000
100,Pagado,2009-09-01,1,1343,2009-05-01 00:00:00.000000000
40,Pagado,2009-11-01,1,1343,2009-10-01 00:00:00.000000000
60,Pagado,2010-02-01,1,1343,2009-12-01 00:00:00.000000000
80,Pagado,2010-06-01,1,1343,2010-05-01 00:00:00.000000000
40,Pagado,2010-08-01,1,1343,2010-07-01 00:00:00.000000000
60,Pagado,2010-11-01,1,1343,2010-09-01 00:00:00.000000000
80,Pagado,2011-03-01,1,1343,2011-12-01 00:00:00.000000000
100,Pagado,2011-08-01,1,1343,2011-04-01 00:00:00.000000000
60,Pagado,2011-11-01,1,1343,2011-09-01 00:00:00.000000000
100,Pagado,2012-04-01,1,1343,2011-12-01 00:00:00.000000000
80,Pagado,2012-08-01,1,1343,2012-05-01 00:00:00.000000000
60,Pagado,2012-11-01,1,1343,2012-09-01 00:00:00.000000000
220,Pagado,2013-11-01,1,1343,2012-12-01 00:00:00.000000000
20,Pagado,2013-11-01,1,1343,2013-11-01 00:00:00.000000000
100,Pagado,2014-04-01,1,1343,2013-12-01 00:00:00.000000000
140,Pagado,2014-11-01,1,1343,2014-05-01 00:00:00.000000000
140,Pagado,2015-11-01,1,1343,2015-05-01 00:00:00.000000000
200,Pagado,2016-09-01,1,1343,2015-12-01 00:00:00.000000000
40,Pagado,2016-11-01,1,1343,2016-10-01 00:00:00.000000000
240,Pagado,2017-11-01,1,1343,2016-12-01 00:00:00.000000000
240,Pagado,2018-11-01,1,1343,2017-12-01 00:00:00.000000000
100,Pagado,2019-04-01,1,1343,2018-12-01 00:00:00.000000000
140,Pagado,2019-11-01,1,1343,2019-05-01 00:00:00.000000000
260,Pagado,2020-12-01,1,1343,2019-12-01 00:00:00.000000000
220,Pagado,2021-11-01,1,1343,2021-01-01 00:00:00.000000000
240,Pagado,2022-11-01,1,1343,2021-12-01 00:00:00.000000000
20,Pagado,2022-12-01,1,1343,2022-12-01 00:00:00.000000000
240,Pagado,2023-12-01,1,1343,2023-01-01 00:00:00.000000000
300,Pagado,2024-10-01,1,1343,2024-01-01 00:00:00.000000000
60,Pagado,2024-12-01,1,1343,2024-11-01 00:00:00.000000000
300,Pagado,2025-10-01,1,1343,2025-01-01 00:00:00.000000000
60,Pagado,2025-12-01,1,1343,2025-11-01 00:00:00.000000000
20,Pagado,2004-04-01,1,1344,2004-04-01 00:00:00.000000000
20,Pagado,2004-05-01,1,1344,2004-05-01 00:00:00.000000000
20,Pagado,2004-06-01,1,1344,2004-06-01 00:00:00.000000000
40,Pagado,2004-08-01,1,1344,2004-07-01 00:00:00.000000000
40,Pagado,2004-10-01,1,1344,2004-09-01 00:00:00.000000000
300,Pagado,2006-01-01,1,1344,2004-11-01 00:00:00.000000000
100,Pagado,2006-06-01,1,1344,2006-02-01 00:00:00.000000000
100,Pagado,2006-11-01,1,1344,2006-07-01 00:00:00.000000000
100,Pagado,2007-04-01,1,1344,2006-12-01 00:00:00.000000000
100,Pagado,2007-09-01,1,1344,2007-05-01 00:00:00.000000000
60,Pagado,2007-12-01,1,1344,2007-10-01 00:00:00.000000000
60,Pagado,2008-03-01,1,1344,2008-01-01 00:00:00.000000000
20,Pagado,2008-04-01,1,1344,2008-04-01 00:00:00.000000000
60,Pagado,2008-07-01,1,1344,2008-05-01 00:00:00.000000000
100,Pagado,2008-12-01,1,1344,2008-08-01 00:00:00.000000000
200,Pagado,2005-11-01,1,1346,2005-02-01 00:00:00.000000000
260,Pagado,2006-12-01,1,1346,2005-12-01 00:00:00.000000000
